Date,Close/Last,Open,High,Low
05/06/2021,13613.73,13490.94,13617.34,13403.46
05/05/2021,13503.37,13649.12,13676.86,13478.58
05/04/2021,13544.67,13680.63,13705.38,13396.11
05/03/2021,13799.72,13923.04,13955.0,13784.66
04/30/2021,13860.76,13857.79,13969.21,13838.82
04/29/2021,13970.2,14063.94,14073.48,13836.1
04/28/2021,13901.62,13953.61,13992.08,13895.15
04/27/2021,13960.28,14048.13,14048.34,13931.18
04/26/2021,14026.16,13954.94,14039.4,13919.93
04/23/2021,13941.44,13794.49,13989.43,13789.45
04/22/2021,13762.36,13920.88,13954.03,13716.76
04/21/2021,13935.15,13768.92,13939.7,13717.44
04/20/2021,13809.3,13891.96,13934.89,13730.59
04/19/2021,13907.67,13970.83,14025.64,13835.75
04/16/2021,14041.91,14035.96,14050.38,13966.54
04/15/2021,14026.19,13934.87,14040.11,13931.01
04/14/2021,13803.91,13973.82,13990.54,13782.17
04/13/2021,13986.49,13874.58,14002.53,13874.58
04/12/2021,13819.35,13792.74,13839.39,13747.63
04/09/2021,13845.05,13709.67,13849.31,13674.92
04/08/2021,13758.5,13730.73,13763.18,13703.51
04/07/2021,13616.7,13553.9,13648.8,13532.63
04/06/2021,13578.46,13567.2,13660.29,13551.6
04/05/2021,13598.16,13434.04,13623.6,13420.81
04/01/2021,13329.51,13268.88,13333.41,13255.82
03/31/2021,13091.44,12970.33,13167.06,12966.65
03/30/2021,12896.53,12904.01,12929.46,12798.03
03/29/2021,12965.74,12950.51,13013.47,12836.6
03/26/2021,12979.12,12777.27,12992.3,12721.66
03/25/2021,12780.51,12707.58,12845.66,12627.93
03/24/2021,12798.88,13072.82,13077.49,12797.85
03/23/2021,13017.79,13127.17,13180.66,12993.5
03/22/2021,13086.51,12943.14,13167.46,12943.14
03/19/2021,12866.99,12792.67,12906.02,12704.07
03/18/2021,12789.14,13006.29,13040.36,12781.53
03/17/2021,13202.38,13024.83,13280.29,12950.08
03/16/2021,13152.28,13156.65,13297.48,13091.78
03/15/2021,13082.54,12936.13,13085.01,12885.64
03/12/2021,12937.29,12873.39,12943.58,12778.13
03/11/2021,13052.9,12960.53,13117.86,12920.01
03/10/2021,12752.07,12950.25,12979.38,12726.85
03/09/2021,12794.49,12635.45,12868.52,12592.83
03/08/2021,12299.08,12629.56,12718.58,12287.57
03/05/2021,12668.51,12594.16,12700.95,12208.39
03/04/2021,12464.0,12655.92,12799.08,12314.16
03/03/2021,12683.33,13020.1,13057.29,12679.89
03/02/2021,13059.95,13297.76,13301.62,13052.12
03/01/2021,13282.95,13106.02,13293.78,13051.7
02/26/2021,12909.44,12958.96,13090.36,12764.34
02/25/2021,12828.31,13197.75,13294.56,12773.76
02/24/2021,13302.19,13095.86,13312.42,12971.82
02/23/2021,13194.71,12982.36,13259.85,12758.12
02/22/2021,13223.74,13414.04,13447.37,13220.77
02/19/2021,13580.78,13686.23,13701.69,13545.45
02/18/2021,13637.51,13556.01,13669.94,13477.17
02/17/2021,13699.71,13636.15,13713.14,13552.66
02/16/2021,13773.77,13841.03,13879.77,13726.78
02/12/2021,13807.7,13695.9,13816.25,13656.78
02/11/2021,13734.35,13723.63,13747.2,13637.19
02/10/2021,13655.27,13751.42,13770.91,13531.93
02/09/2021,13687.08,13667.14,13741.79,13664.7
02/08/2021,13695.02,13672.33,13698.41,13607.96
02/05/2021,13603.96,13592.77,13642.96,13527.81
02/04/2021,13560.89,13454.85,13563.13,13406.44
02/03/2021,13402.37,13555.03,13561.45,13400.08
02/02/2021,13456.12,13371.37,13501.23,13363.76
02/01/2021,13248.9,13067.65,13280.22,12983.1
01/29/2021,12925.38,13124.7,13167.87,12845.43
01/28/2021,13201.53,13163.32,13401.85,13150.1
01/27/2021,13112.65,13371.16,13393.51,13034.14
01/26/2021,13490.19,13507.47,13536.3,13440.32
01/25/2021,13483.29,13515.63,13563.7,13205.59
01/22/2021,13366.4,13356.18,13404.77,13336.9
01/21/2021,13404.99,13356.7,13433.69,13297.79
01/20/2021,13296.45,13155.12,13332.26,13138.3
01/19/2021,12996.54,12921.61,13012.09,12861.3
01/15/2021,12803.93,12898.09,12941.29,12758.1
01/14/2021,12898.69,13010.94,13037.05,12886.16
01/13/2021,12973.63,12911.87,13008.85,12878.02
01/12/2021,12892.09,12916.1,12957.43,12783.71
01/11/2021,12902.49,12961.5,13023.21,12883.59
01/08/2021,13105.2,13037.24,13113.09,12939.73
01/07/2021,12939.57,12745.41,12966.68,12744.82
01/06/2021,12623.35,12601.26,12803.29,12569.42
01/05/2021,12802.38,12663.13,12809.67,12663.13
01/04/2021,12694.66,12950.22,12950.22,12537.42
12/31/2020,12888.28,12852.96,12904.09,12804.75
12/30/2020,12845.36,12900.03,12917.45,12828.79
12/29/2020,12843.49,12909.86,12925.53,12816.59
12/28/2020,12838.86,12813.97,12861.91,12747.05
12/24/2020,12711.01,12668.19,12732.55,12665.8
12/23/2020,12653.14,12733.75,12737.59,12649.6
12/22/2020,12717.56,12715.48,12761.23,12606.42
12/21/2020,12690.26,12575.6,12706.44,12474.03
12/18/2020,12738.18,12786.92,12793.47,12611.22
12/17/2020,12752.06,12741.64,12760.97,12685.98
12/16/2020,12668.16,12607.87,12698.11,12568.71
12/15/2020,12595.92,12565.28,12596.84,12467.57
12/14/2020,12462.21,12427.86,12544.31,12426.25
12/11/2020,12375.41,12327.07,12378.61,12236.8
12/10/2020,12401.74,12268.47,12447.85,12226.13
12/09/2020,12364.64,12626.97,12643.24,12311.3
12/08/2020,12635.72,12574.84,12651.35,12504.97
12/07/2020,12596.47,12523.57,12610.0,12523.12
12/04/2020,12528.48,12479.91,12531.21,12450.51
12/03/2020,12467.13,12469.16,12538.92,12445.36
12/02/2020,12456.41,12390.58,12472.25,12318.27
12/01/2020,12455.33,12387.62,12510.02,12338.36
11/30/2020,12268.32,12278.78,12299.61,12090.93
11/27/2020,12258.21,12220.37,12306.71,12214.44
11/25/2020,12152.22,12112.11,12174.99,12081.51
11/24/2020,12079.81,11952.7,12094.16,11878.31
11/23/2020,11905.94,11959.89,12001.83,11817.53
11/20/2020,11906.44,11976.0,12017.42,11903.57
11/19/2020,11985.43,11863.12,12000.29,11842.66
11/18/2020,11894.71,11963.36,12027.15,11892.54
11/17/2020,11977.49,12030.27,12047.13,11964.2
11/16/2020,12013.38,11925.36,12035.5,11891.85
11/13/2020,11937.84,11910.62,11957.09,11808.95
11/12/2020,11827.14,11924.15,11976.89,11786.09
11/11/2020,11892.93,11734.81,11904.13,11714.32
11/10/2020,11624.29,11704.46,11761.95,11512.46
11/09/2020,11830.39,12194.71,12268.66,11818.24
11/06/2020,12091.35,12044.29,12116.91,11895.5
11/05/2020,12078.07,12021.77,12117.04,11977.07
11/04/2020,11777.02,11627.76,11846.46,11564.91
11/03/2020,11279.91,11155.84,11356.08,11115.55
11/02/2020,11084.76,11152.48,11222.52,10957.11
10/30/2020,11052.95,11265.7,11293.76,10960.02
10/29/2020,11350.74,11214.33,11467.37,11187.08
10/28/2020,11142.76,11400.48,11426.1,11136.1
10/27/2020,11598.95,11560.86,11633.49,11503.1
10/26/2020,11504.52,11584.17,11708.08,11360.73
10/23/2020,11692.57,11680.72,11693.01,11569.09
10/22/2020,11662.91,11712.64,11739.22,11529.73
10/21/2020,11665.37,11686.19,11789.46,11646.47
10/20/2020,11677.84,11679.08,11801.39,11613.76
10/19/2020,11634.35,11913.01,11962.47,11606.48
10/16/2020,11852.17,11952.12,12034.13,11824.14
10/15/2020,11898.57,11767.27,11928.63,11765.49
10/14/2020,11985.36,12105.1,12159.21,11913.57
10/13/2020,12083.17,12131.07,12187.78,12032.75
10/12/2020,12088.11,11900.12,12204.75,11880.23
10/09/2020,11725.85,11615.57,11727.6,11600.86
10/08/2020,11550.94,11576.44,11582.78,11510.24
10/07/2020,11503.19,11412.65,11519.55,11382.48
10/06/2020,11291.27,11476.68,11536.42,11256.26
10/05/2020,11509.06,11345.24,11512.06,11336.07
10/02/2020,11255.69,11328.85,11479.08,11225.17
10/01/2020,11583.2,11554.96,11606.73,11488.6
09/30/2020,11418.06,11328.55,11535.01,11328.55
09/29/2020,11322.95,11354.7,11396.22,11305.79
09/28/2020,11364.45,11332.32,11369.4,11243.24
09/25/2020,11151.13,10910.5,11177.73,10851.68
09/24/2020,10896.47,10746.35,11026.43,10728.41
09/23/2020,10833.33,11167.22,11179.59,10806.05
09/22/2020,11186.37,11082.09,11207.08,10943.26
09/21/2020,10980.22,10768.01,10984.76,10677.85
09/18/2020,10936.98,11147.8,11153.97,10769.4
09/17/2020,11080.95,10965.74,11160.04,10936.8
09/16/2020,11247.6,11467.9,11486.09,11242.96
09/15/2020,11438.87,11432.94,11495.4,11367.2
09/14/2020,11277.76,11250.8,11363.25,11192.82
09/11/2020,11087.4,11251.19,11280.41,10945.22
09/10/2020,11154.12,11501.43,11566.34,11095.94
09/09/2020,11395.85,11308.25,11480.37,11197.13
09/08/2020,11068.26,11143.91,11400.45,11055.16
09/04/2020,11622.13,11686.24,11846.18,11145.99
09/03/2020,11771.37,12195.75,12235.0,11662.11
09/02/2020,12420.54,12417.45,12439.48,12176.18
09/01/2020,12292.86,12203.36,12300.44,12132.78
08/31/2020,12110.7,12017.46,12167.46,12000.11
08/28/2020,11995.85,11992.68,12018.14,11928.69
08/27/2020,11926.16,11997.89,12047.99,11842.84
08/26/2020,11971.94,11779.35,11979.65,11768.0
08/25/2020,11721.81,11610.58,11723.94,11580.89
08/24/2020,11626.17,11703.34,11728.09,11535.55
08/21/2020,11555.16,11476.85,11574.79,11461.53
08/20/2020,11477.05,11277.05,11497.18,11268.46
08/19/2020,11318.64,11397.23,11440.22,11303.4
08/18/2020,11399.03,11339.76,11421.1,11279.08
08/17/2020,11288.57,11231.97,11306.47,11228.14
08/14/2020,11164.45,11187.82,11213.27,11106.93
08/13/2020,11178.37,11174.64,11271.22,11139.64
08/12/2020,11157.72,10972.07,11190.26,10970.87
08/11/2020,10876.08,11039.68,11090.92,10855.06
08/10/2020,11085.17,11153.51,11159.38,10941.87
08/07/2020,11139.39,11235.23,11276.3,11044.6
08/06/2020,11267.08,11116.49,11282.23,11090.5
08/05/2020,11125.44,11107.24,11141.68,11077.7
08/04/2020,11096.54,11075.04,11097.85,11002.55
08/03/2020,11055.08,11018.02,11085.5,10997.67
07/31/2020,10905.88,10886.36,10908.34,10707.4
07/30/2020,10715.51,10578.62,10737.03,10531.79
07/29/2020,10662.98,10602.4,10694.88,10587.19
07/28/2020,10532.5,10644.33,10662.19,10527.43
07/27/2020,10674.38,10547.11,10689.55,10527.64
07/24/2020,10483.13,10389.53,10543.42,10313.94
07/23/2020,10580.59,10853.16,10885.38,10531.21
07/22/2020,10870.75,10850.92,10910.24,10776.24
07/21/2020,10833.07,11015.54,11017.43,10800.87
07/20/2020,10952.08,10672.96,10971.52,10621.9
07/17/2020,10645.22,10651.59,10680.7,10558.78
07/16/2020,10626.46,10589.86,10658.9,10495.09
07/15/2020,10701.68,10752.11,10780.4,10570.96
07/14/2020,10689.52,10502.85,10701.88,10370.79
07/13/2020,10602.21,10951.54,11069.26,10574.56
07/10/2020,10836.33,10751.77,10842.78,10639.48
07/09/2020,10754.59,10745.87,10785.96,10574.97
07/08/2020,10666.7,10594.41,10669.13,10528.82
07/07/2020,10524.01,10595.94,10704.93,10516.63
07/06/2020,10604.06,10487.7,10625.1,10485.81
07/02/2020,10341.89,10386.38,10432.55,10328.78
07/01/2020,10279.25,10160.41,10321.77,10142.75
06/30/2020,10156.85,9970.21,10185.35,9956.83
06/29/2020,9961.16,9850.55,9965.08,9742.89
06/26/2020,9849.36,10087.08,10093.98,9837.74
06/25/2020,10101.83,10003.5,10110.29,9901.21
06/24/2020,10002.7,10183.77,10232.42,9943.24
06/23/2020,10209.82,10192.42,10306.9,10172.07
06/22/2020,10130.33,10009.0,10134.64,9989.49
